#Ensembl.ID	Symbol
ENSGALG00000006420	ABHD17C
ENSGALG00000035873	ENSGALG00000035873
ENSGALG00000006445	MIR5572
ENSGALG00000043914	ENSGALG00000043914
ENSGALG00000038112	ENSGALG00000038112
ENSGALG00000006482	FAH
ENSGALG00000006505	ZFAND6
ENSGALG00000006511	BCL2A1
ENSGALG00000006516	MTHFS
ENSGALG00000044508	ENSGALG00000044508
ENSGALG00000006519	KIAA1024
ENSGALG00000041561	ENSGALG00000041561
ENSGALG00000006534	PEX11A
ENSGALG00000023395	PLIN1
ENSGALG00000006611	KIF7
ENSGALG00000006631	TICRR
ENSGALG00000006635	RHCG
ENSGALG00000032073	ENSGALG00000032073
ENSGALG00000026201	gga-mir-9-3
ENSGALG00000006641	POLG
ENSGALG00000045136	POLG
ENSGALG00000042610	ENSGALG00000042610
ENSGALG00000034995	ENSGALG00000034995
ENSGALG00000006658	FANCI
ENSGALG00000006676	RLBP1
ENSGALG00000006689	ABHD2
ENSGALG00000006702	MFGE8
ENSGALG00000021135	HAPLN3
ENSGALG00000006725	ACAN
ENSGALG00000044204	AEN
ENSGALG00000025378	MIR1720
ENSGALG00000018258	MIR7-2
ENSGALG00000044255	ENSGALG00000044255
ENSGALG00000006750	DET1
ENSGALG00000006777	MRPS11
ENSGALG00000006782	MRPL46
ENSGALG00000040241	NTRK3
ENSGALG00000030050	ENSGALG00000030050
ENSGALG00000033505	ENSGALG00000033505
ENSGALG00000029832	ENSGALG00000029832
ENSGALG00000006819	AGBL1
ENSGALG00000027704	ENSGALG00000027704
ENSGALG00000006826	KLHL25
ENSGALG00000042101	ENSGALG00000042101
ENSGALG00000006840	AKAP13
ENSGALG00000030250	SV2B
ENSGALG00000030341	ENSGALG00000030341
ENSGALG00000006871	SLCO3A1
ENSGALG00000006882	ST8SIA2
ENSGALG00000006887	FAM174B
ENSGALG00000006949	MIR3175
ENSGALG00000030267	MIR1611
ENSGALG00000039173	RGMA
ENSGALG00000035784	ENSGALG00000035784
ENSGALG00000033949	ENSGALG00000033949
ENSGALG00000030157	MCTP2
ENSGALG00000041838	ENSGALG00000041838
ENSGALG00000028916	uc_338
ENSGALG00000030510	LOC107054251
ENSGALG00000007000	NR2F2
ENSGALG00000037428	ENSGALG00000037428
ENSGALG00000025164	MIR1680
ENSGALG00000027522	uc_338
ENSGALG00000033566	LOC768429
ENSGALG00000007012	ARRDC4
ENSGALG00000025279	MIR1813-2
ENSGALG00000007016	FAM169B
ENSGALG00000007022	PGPEP1L
ENSGALG00000040651	IGF1R
ENSGALG00000042342	ENSGALG00000042342
ENSGALG00000007048	SYNM
ENSGALG00000007057	LRRC28
ENSGALG00000046519	ENSGALG00000046519
ENSGALG00000032366	MEF2A
ENSGALG00000025206	MIR1737
ENSGALG00000007092	LYSMD4
ENSGALG00000038688	ADAMTS17
ENSGALG00000038751	ENSGALG00000038751
ENSGALG00000014624	CERS3
ENSGALG00000007112	LINS1
ENSGALG00000007115	ASB7
ENSGALG00000038958	ENSGALG00000038958
ENSGALG00000043898	ENSGALG00000043898
ENSGALG00000033365	ALDH1A3
ENSGALG00000007141	LRRK1
ENSGALG00000026468	CHSY1
ENSGALG00000007162	SELENOS
ENSGALG00000007170	SNRPA1
ENSGALG00000030076	PCSK6
ENSGALG00000034985	ENSGALG00000034985
ENSGALG00000007248	PLEKHO2
ENSGALG00000046489	ENSGALG00000046489
ENSGALG00000007252	ANKDD1A
ENSGALG00000007262	SPG21
ENSGALG00000007289	CLPX
ENSGALG00000021027	PDCD7
ENSGALG00000007333	UBAP1L
ENSGALG00000007335	KBTBD13
ENSGALG00000007349	RASL12
ENSGALG00000044618	SLC51B
ENSGALG00000007353	MTFMT
ENSGALG00000007358	CILP
ENSGALG00000021020	CGNRHRL
ENSGALG00000007365	PARP16
ENSGALG00000007371	IGDCC3
ENSGALG00000025233	MIR1722
ENSGALG00000007410	IGDCC4
ENSGALG00000039462	ENSGALG00000039462
ENSGALG00000007437	DPP8
ENSGALG00000007481	HACD3
ENSGALG00000007491	VWA9
ENSGALG00000007495	SLC24A1
ENSGALG00000041403	DENND4A
ENSGALG00000007615	RAB11A
ENSGALG00000007631	MEGF11
ENSGALG00000040027	ENSGALG00000040027
ENSGALG00000007643	DIS3L
ENSGALG00000007649	TIPIN
ENSGALG00000025592	SCARNA14
ENSGALG00000007687	MAP2K1
ENSGALG00000007695	SNAPC5
ENSGALG00000007711	RPL4
ENSGALG00000043763	SNORD18
ENSGALG00000017822	SNORD16
ENSGALG00000017823	SNORD18
ENSGALG00000017824	SNORD16
ENSGALG00000007736	ZWILCH
ENSGALG00000045006	LCTL
ENSGALG00000025898	SMAD6
ENSGALG00000035701	SMAD3
ENSGALG00000007887	AAGAB
ENSGALG00000007909	IQCH
ENSGALG00000028141	C15orf61
ENSGALG00000007930	MAP2K5
ENSGALG00000029521	SKOR1
ENSGALG00000025175	MIR1642
ENSGALG00000007970	PIAS1
ENSGALG00000007979	CALML4
ENSGALG00000007981	CLN6
ENSGALG00000028906	FEM1B
ENSGALG00000028173	MIR6550
ENSGALG00000008007	ITGA11
ENSGALG00000008043	CORO2B
ENSGALG00000008054	ANP32A
ENSGALG00000029240	ENSGALG00000029240
ENSGALG00000008063	NOX5
ENSGALG00000025523	ENSGALG00000025523
ENSGALG00000028191	GLCE
ENSGALG00000008077	PAQR5
ENSGALG00000008095	KIF23
ENSGALG00000008120	TLE3
ENSGALG00000034100	UACA
ENSGALG00000008146	MORF4L1
ENSGALG00000008164	ADAMTS7
ENSGALG00000026448	FAM96A
ENSGALG00000008180	SPG11
ENSGALG00000008187	EIF3J
ENSGALG00000008199	CTDSPL2
ENSGALG00000008208	CASC4
ENSGALG00000027501	ANPEP
ENSGALG00000030858	FRMD5
ENSGALG00000035465	WDR76
ENSGALG00000008256	BLM
ENSGALG00000033557	CTSH
ENSGALG00000008262	RASGRF1
ENSGALG00000038538	ENSGALG00000038538
ENSGALG00000018259	MIR184
ENSGALG00000037291	ENSGALG00000037291
ENSGALG00000030576	ANKRD34C
ENSGALG00000008272	TMED3
ENSGALG00000020923	GNRHR
ENSGALG00000026467	MESP1
ENSGALG00000008275	MESP2
ENSGALG00000008291	AP3S2
ENSGALG00000036163	ZNF710
ENSGALG00000034434	IDH2
ENSGALG00000008297	SEMA4B
ENSGALG00000008302	CIB1
ENSGALG00000045045	GDPGP1
ENSGALG00000020921	C10H15ORF58
ENSGALG00000044375	HDDC3
ENSGALG00000012833	VPS33B
ENSGALG00000012836	PRC1
ENSGALG00000043144	ENSGALG00000043144
ENSGALG00000023237	ENSGALG00000023237
ENSGALG00000029714	UNC45A
ENSGALG00000033790	MAN2A2
ENSGALG00000008340	FES
ENSGALG00000008341	FURIN
ENSGALG00000028295	MFAP1
ENSGALG00000013916	HYPK
ENSGALG00000042029	SERINC4
ENSGALG00000046488	ENSGALG00000046488
ENSGALG00000008348	PDIA3
ENSGALG00000008352	CKMT1A
ENSGALG00000008385	PPIP5K1
ENSGALG00000031199	ENSGALG00000031199
ENSGALG00000035587	MAP1A
ENSGALG00000008425	MAP1A
ENSGALG00000042201	TP53BP1
ENSGALG00000008549	TUBGCP4
ENSGALG00000030094	ENSGALG00000030094
ENSGALG00000030162	IQGAP1
ENSGALG00000029237	ENSGALG00000029237
ENSGALG00000041475	ENSGALG00000041475
ENSGALG00000038136	ENSGALG00000038136
ENSGALG00000041787	PLA2G15
ENSGALG00000034950	SMPD3
ENSGALG00000038865	PRMT7
ENSGALG00000035575	SLC7A6OS
ENSGALG00000029324	SLC7A6
ENSGALG00000033068	TLR21
ENSGALG00000043662	NDRG4
ENSGALG00000031209	GINS3
ENSGALG00000031718	CSNK2A2
ENSGALG00000032044	ENSGALG00000032044
ENSGALG00000032634	CFAP20
ENSGALG00000000999	ZNF319
ENSGALG00000038758	MMP15
ENSGALG00000035604	USB1
ENSGALG00000042647	CNGB1
ENSGALG00000043034	KIFC3
ENSGALG00000034373	KATNB1
ENSGALG00000030160	DRC7
ENSGALG00000041143	UMOD
ENSGALG00000040627	ADGRG3
ENSGALG00000037939	ADGRG1
ENSGALG00000001149	ADGRG5
ENSGALG00000029999	CCDC102A
ENSGALG00000001160	DOK4
ENSGALG00000001168	POLR2C
ENSGALG00000001184	COQ9
ENSGALG00000028974	MIR6709
ENSGALG00000029268	CIAPIN1
ENSGALG00000044241	ENSGALG00000044241
ENSGALG00000001201	GFOD2
ENSGALG00000031647	LOC107054261
ENSGALG00000001204	ENKD1
ENSGALG00000001214	PARD6A
ENSGALG00000001220	HERPUD1
ENSGALG00000001234	CETP
ENSGALG00000001256	NLRC5
ENSGALG00000001316	CPNE2
ENSGALG00000021473	FAM192A
ENSGALG00000001350	RSPRY1
ENSGALG00000039116	ARL2BP
ENSGALG00000001391	PLLP
ENSGALG00000026663	CX3CL1
ENSGALG00000024466	CCL17
ENSGALG00000001439	RANBP10
ENSGALG00000001533	TSNAXIP1
ENSGALG00000028900	CENPT
ENSGALG00000030657	THAP11
ENSGALG00000001602	NUTF2
ENSGALG00000040875	EDC4
ENSGALG00000001647	PSKH1
ENSGALG00000035368	CTRL
ENSGALG00000001702	EXOC3L1
ENSGALG00000001722	E2F4
ENSGALG00000030220	ELMO3
ENSGALG00000040878	TMEM208
ENSGALG00000001779	KIAA0895L
ENSGALG00000028928	LCAT
ENSGALG00000021451	LOC415661
ENSGALG00000021450	LOC107049164
ENSGALG00000001791	LOC415664
ENSGALG00000030055	FAM65A
ENSGALG00000001817	CTCF
ENSGALG00000021442	RLTPR
ENSGALG00000044706	ACD
ENSGALG00000001824	LOC100857820
ENSGALG00000001965	AARS
ENSGALG00000039096	LOC100857843
ENSGALG00000027183	CLEC18B
ENSGALG00000035945	LOC427533
ENSGALG00000002091	ZDHHC1
ENSGALG00000002103	TPPP3
ENSGALG00000044087	KCTD19
ENSGALG00000023898	PLEKHG4
ENSGALG00000025528	MIR1616
ENSGALG00000007867	SLC9A5
ENSGALG00000031752	ENSGALG00000031752
ENSGALG00000002198	FHOD1
ENSGALG00000028326	HSD11B2
ENSGALG00000002237	ATP6V0D1
ENSGALG00000002244	AGRP
ENSGALG00000026043	SNRKL
ENSGALG00000002247	SETD6
ENSGALG00000002301	CNOT1
ENSGALG00000017825	SNORA46
ENSGALG00000017826	SNORA76
ENSGALG00000031326	SNORA50
ENSGALG00000002313	SLC38A7
ENSGALG00000002321	GOT2
ENSGALG00000026903	CALB2
ENSGALG00000044146	PNP
ENSGALG00000002356	CMTR2
ENSGALG00000042195	ENSGALG00000042195
ENSGALG00000002407	HYDIN
ENSGALG00000002458	VAC14
ENSGALG00000002467	MTSS1L
ENSGALG00000045042	LOC101751691
ENSGALG00000028466	IL34
ENSGALG00000002531	SF3B3
ENSGALG00000025493	SNORD111
ENSGALG00000025319	SNORD111
ENSGALG00000002603	COG4
ENSGALG00000002648	FUK
ENSGALG00000002651	ST3GAL2
ENSGALG00000002690	PDPR
ENSGALG00000039818	GLG1
ENSGALG00000002755	ENSGALG00000002755
ENSGALG00000036234	RFWD3
ENSGALG00000002766	MLKL
ENSGALG00000002775	FA2H
ENSGALG00000002798	WDR59
ENSGALG00000025561	MIR1643
ENSGALG00000029017	ZNRF1
ENSGALG00000023828	LDHD
ENSGALG00000000038	CTRB2
ENSGALG00000046107	CTRB1
ENSGALG00000042895	BCAR1
ENSGALG00000002853	CFDP1
ENSGALG00000002861	TMEM170A
ENSGALG00000002957	SLC12A3
ENSGALG00000018260	MIR138-2
ENSGALG00000003010	NUP93
ENSGALG00000030954	ENSGALG00000030954
ENSGALG00000028451	MT4L
ENSGALG00000014616	MT3
ENSGALG00000042415	BBS2
ENSGALG00000003071	OGFOD1
ENSGALG00000003084	NUDT21
ENSGALG00000003107	AMFR
ENSGALG00000003163	GNAO1
ENSGALG00000035175	ENSGALG00000035175
ENSGALG00000036972	ENSGALG00000036972
ENSGALG00000003169	CBFB
ENSGALG00000003183	C11H16orf70
ENSGALG00000021345	B3GNT9
ENSGALG00000003195	TRADD
ENSGALG00000003201	FBXL8
ENSGALG00000003224	HSF4
ENSGALG00000003258	DNAAF1
ENSGALG00000003273	HSDL1
ENSGALG00000003293	MBTPS1
ENSGALG00000003302	SLC38A8
ENSGALG00000003309	NECAB2
ENSGALG00000003323	OSGIN1
ENSGALG00000044466	RIPK3
ENSGALG00000046659	ENSGALG00000046659
ENSGALG00000003374	MIR6773
ENSGALG00000003396	NFATC3
ENSGALG00000029858	ENSGALG00000029858
ENSGALG00000003415	DDX28
ENSGALG00000003425	GALR1L
ENSGALG00000040112	ENSGALG00000040112
ENSGALG00000003433	DPEP2
ENSGALG00000034179	SLC12A4
ENSGALG00000003560	SLC6A2
ENSGALG00000003574	LPCAT2
ENSGALG00000045050	CAPNS2
ENSGALG00000035756	LOC107054270
ENSGALG00000003580	MMP2
ENSGALG00000023738	IRX6
ENSGALG00000040442	ENSGALG00000040442
ENSGALG00000003588	IRX5
ENSGALG00000029744	ENSGALG00000029744
ENSGALG00000042045	IRX3
ENSGALG00000042010	ENSGALG00000042010
ENSGALG00000041036	FTO
ENSGALG00000003602	RPGRIP1L
ENSGALG00000033378	AKTIP
ENSGALG00000003663	RBL2
ENSGALG00000039178	CHD9
ENSGALG00000037100	ENSGALG00000037100
ENSGALG00000017903	U6
ENSGALG00000034649	TOX3
ENSGALG00000039238	SALL1
ENSGALG00000003753	CYLD
ENSGALG00000038374	SNX20
ENSGALG00000038621	ENSGALG00000038621
ENSGALG00000003767	NKD1
ENSGALG00000039940	ENSGALG00000039940
ENSGALG00000003786	BRD7
ENSGALG00000003837	ADCY7
ENSGALG00000031851	PAPD5
ENSGALG00000041613	HEATR3
ENSGALG00000029793	CNEP1R1
ENSGALG00000045466	ENSGALG00000045466
ENSGALG00000003891	ZNF423
ENSGALG00000042664	CBLN1
ENSGALG00000003907	N4BP1
ENSGALG00000027610	ENSGALG00000027610
ENSGALG00000003916	SIAH1
ENSGALG00000003942	LONP2
ENSGALG00000004004	PHKB
ENSGALG00000004049	ITFG1
ENSGALG00000040617	ENSGALG00000040617
ENSGALG00000004071	NETO2
ENSGALG00000004115	DNAJA2
ENSGALG00000021225	CDCA9
ENSGALG00000033338	GPT2
ENSGALG00000017363	C11H16ORF87
ENSGALG00000004334	MYLK3
ENSGALG00000004342	ORC6
ENSGALG00000004375	VPS35
ENSGALG00000004428	LOC427545
ENSGALG00000004444	SHCBP1
ENSGALG00000025819	UQCRFS1
ENSGALG00000032402	VSTM2B
ENSGALG00000030532	ENSGALG00000030532
ENSGALG00000033892	ENSGALG00000033892
ENSGALG00000041972	POP4
ENSGALG00000004474	PLEKHF1
ENSGALG00000029853	ENSGALG00000029853
ENSGALG00000032428	LOC100858381
ENSGALG00000032626	LOC415756
ENSGALG00000004480	C11H19orf12
ENSGALG00000004489	ENSGALG00000004489
ENSGALG00000004494	CCNE1
ENSGALG00000004506	URI1
ENSGALG00000035602	ZNF536
ENSGALG00000025274	MIR1789
ENSGALG00000025360	MIR1791
ENSGALG00000004528	TSHZ3
ENSGALG00000004532	ZNF507
ENSGALG00000004559	DPY19L3
ENSGALG00000004630	ENSGALG00000004630
ENSGALG00000004648	PDCD5
ENSGALG00000004671	ANKRD27
ENSGALG00000004675	RGS9BP
ENSGALG00000029498	NUDT19
ENSGALG00000004704	TDRD12
ENSGALG00000021158	SLC7A9
ENSGALG00000004756	CEP89
ENSGALG00000034534	FAAP24
ENSGALG00000004814	RHPN2
ENSGALG00000004839	GPATCH1
ENSGALG00000042298	WDR88
ENSGALG00000004853	LRP3
ENSGALG00000038945	ENSGALG00000038945
ENSGALG00000004729	SLC7A10
ENSGALG00000026525	CEBPA
ENSGALG00000032365	CEBPG
ENSGALG00000004899	PEPD
ENSGALG00000004903	CHST8
ENSGALG00000004907	KCTD15
ENSGALG00000040725	LOC415780
ENSGALG00000004935	LSM14A
ENSGALG00000004943	SS18L2
ENSGALG00000004949	KIAA0355
ENSGALG00000004951	ENSGALG00000004951
ENSGALG00000004956	GPI
ENSGALG00000025864	WTIP
ENSGALG00000028430	MIR6589
ENSGALG00000005006	UBA2
ENSGALG00000034990	CES1L1
ENSGALG00000040558	CES1L2
ENSGALG00000038923	LOC415787
ENSGALG00000005132	FAM96B
ENSGALG00000005140	RRAD
ENSGALG00000005146	PDP2
ENSGALG00000033720	CA7
ENSGALG00000038957	NAERS
ENSGALG00000043780	MIR1634
ENSGALG00000025327	ENSGALG00000025327
ENSGALG00000005214	TERB1
ENSGALG00000005241	DYNC1LI2
ENSGALG00000005251	CMTM4
ENSGALG00000000424	CMTM3
ENSGALG00000005254	CKLF
ENSGALG00000034216	TK2
ENSGALG00000005266	BEAN1
ENSGALG00000032349	CDH5
ENSGALG00000039985	CDH11
ENSGALG00000027424	uc_338
ENSGALG00000005319	CDH8
ENSGALG00000044609	ENSGALG00000044609
ENSGALG00000028777	uc_338
ENSGALG00000026255	MIR6595
ENSGALG00000005347	ADAMTS18
ENSGALG00000005361	HPRTL
ENSGALG00000034395	NUDT7
ENSGALG00000013225	VAT1L
ENSGALG00000013223	CLEC3A
ENSGALG00000005377	WWOX
ENSGALG00000032911	ENSGALG00000032911
ENSGALG00000026258	MAF
ENSGALG00000005402	DYNLRB2
ENSGALG00000012978	CDYL2
ENSGALG00000034430	CMC2
ENSGALG00000013494	CENPN
ENSGALG00000040475	ATMIN
ENSGALG00000041047	PPP1R3E
ENSGALG00000032679	GCSH
ENSGALG00000005435	ENSGALG00000005435
ENSGALG00000005408	BCO1
ENSGALG00000013437	GAN
ENSGALG00000038494	CMIP
ENSGALG00000033507	PLCG2
ENSGALG00000005456	SDR42E1
ENSGALG00000005467	HSD17B2
ENSGALG00000005473	PNAT3
ENSGALG00000005472	NAT
ENSGALG00000005474	PNAT10
ENSGALG00000031983	MPHOSPH6
ENSGALG00000005483	CDH13
ENSGALG00000030803	ENSGALG00000030803
ENSGALG00000005494	MLYCD
ENSGALG00000046352	ENSGALG00000046352
ENSGALG00000043039	HSBP1
ENSGALG00000005502	KCNG4
ENSGALG00000005503	WFDC1
ENSGALG00000035743	ATP2C2
ENSGALG00000033137	TLDC1
ENSGALG00000017644	COTL1
ENSGALG00000005651	KLHL36
ENSGALG00000005674	USP10
ENSGALG00000032143	CRISPLD2
ENSGALG00000005708	HNF4beta
ENSGALG00000042522	ZDHHC7
ENSGALG00000039008	ENSGALG00000039008
ENSGALG00000029278	FOXL1
ENSGALG00000036593	FOXC2
ENSGALG00000041724	ENSGALG00000041724
ENSGALG00000033322	MTHFSD
ENSGALG00000034111	FOXF1
ENSGALG00000043197	ENSGALG00000043197
ENSGALG00000005757	IRF8
ENSGALG00000005754	DUSP22AL
ENSGALG00000005749	COX4I1
ENSGALG00000005744	EMC8
ENSGALG00000044656	ENSGALG00000044656
ENSGALG00000033063	GINS2
ENSGALG00000031896	GSE1
ENSGALG00000041408	ENSGALG00000041408
ENSGALG00000025938	KIAA0513
ENSGALG00000005779	FBXO31
ENSGALG00000043105	MAP1LC3B
ENSGALG00000034166	ZCCHC14
ENSGALG00000029424	JPH3
ENSGALG00000033429	ENSGALG00000033429
ENSGALG00000037315	KLHDC4
ENSGALG00000005845	SLC7A5
ENSGALG00000005855	CA5A
ENSGALG00000005872	BANP
ENSGALG00000042565	ENSGALG00000042565
ENSGALG00000026534	ZNF469
ENSGALG00000006099	ZFPM1
ENSGALG00000026945	CIDEC
ENSGALG00000006118	ZC3H18
ENSGALG00000025151	MIR1571
ENSGALG00000030923	ENSGALG00000030923
ENSGALG00000028465	IL17C
ENSGALG00000029367	CYBA
ENSGALG00000007267	MVD
ENSGALG00000007272	RNF166
ENSGALG00000046674	CTU2
ENSGALG00000043725	PIEZO1
ENSGALG00000013784	CDT1
ENSGALG00000031000	APRT
ENSGALG00000006282	ENSGALG00000006282
ENSGALG00000039673	GALNS
ENSGALG00000006250	TRAPPC2L
ENSGALG00000006242	PABPN1L
ENSGALG00000032410	CBFA2T3
ENSGALG00000035225	ACSF3
ENSGALG00000033616	ENSGALG00000033616
ENSGALG00000030040	CDH15
ENSGALG00000006222	ANKRD11
ENSGALG00000025326	MIR1560
ENSGALG00000044934	ENSGALG00000044934
ENSGALG00000036130	MIR1785
ENSGALG00000028363	SPG7
ENSGALG00000006179	RPL13
ENSGALG00000025089	snoMBII-202
ENSGALG00000000507	CPNE7
ENSGALG00000023472	SULT2B1L1
ENSGALG00000006175	DPEP1
ENSGALG00000006161	CHMP1A
ENSGALG00000006144	CDK10
ENSGALG00000026170	MIR6667
ENSGALG00000044991	SPATA2L
ENSGALG00000023468	VPS9D1
ENSGALG00000000513	ZNF276
ENSGALG00000000516	FANCA
ENSGALG00000000521	SPIRE2
ENSGALG00000000129	TCF25
ENSGALG00000000059	ENSGALG00000000059
ENSGALG00000025712	DEF8
ENSGALG00000000528	DBNDD1
ENSGALG00000000540	GAS8
ENSGALG00000000549	URAH
ENSGALG00000000608	CDH1
ENSGALG00000035882	TANGO6
ENSGALG00000000630	HAS3
ENSGALG00000000632	CHTF8
ENSGALG00000000638	UTP4
ENSGALG00000027482	SNTB2
ENSGALG00000040713	VPS4A
ENSGALG00000043126	COG8
ENSGALG00000000650	NIP7
ENSGALG00000000654	TMED6
ENSGALG00000000657	TERF2
ENSGALG00000000660	CYB5B
ENSGALG00000039300	NFAT5
ENSGALG00000023437	NQO1
ENSGALG00000000693	NOB1
ENSGALG00000000699	WWP2
ENSGALG00000018261	MIR140
ENSGALG00000000707	PSMD7
ENSGALG00000030014	ENSGALG00000030014
ENSGALG00000000713	ZFHX3
ENSGALG00000025383	MIR1699
ENSGALG00000045346	LOC415872
ENSGALG00000046424	ENSGALG00000046424
ENSGALG00000000787	DHX38
ENSGALG00000000802	DHODH
ENSGALG00000000811	IST1
ENSGALG00000000817	ZNF821
ENSGALG00000028253	ATXN1L
ENSGALG00000000848	AP1G1
ENSGALG00000025302	SNORD71
ENSGALG00000000875	PHLPP2
ENSGALG00000045621	ENSGALG00000045621
ENSGALG00000000893	TAT
ENSGALG00000000901	CHST4
ENSGALG00000000903	TERF2IP
ENSGALG00000000907	KARS
ENSGALG00000000908	ADAT1
ENSGALG00000003208	GABARAPL2
ENSGALG00000003219	TMEM231
ENSGALG00000000913	CHST6
ENSGALG00000034128	ENSGALG00000034128
ENSGALG00000036914	ENSGALG00000036914
ENSGALG00000045815	AC108938.5
ENSGALG00000044599	ENSGALG00000044599
ENSGALG00000043361	ENSGALG00000043361
ENSGALG00000043359	RRP9
ENSGALG00000034572	POC1A
ENSGALG00000041650	DUSP7
ENSGALG00000026978	RPL29
ENSGALG00000001459	TNNC1
ENSGALG00000043825	NISCH
ENSGALG00000043672	STAB1
ENSGALG00000040542	ENSGALG00000040542
ENSGALG00000035596	NT5DC2
ENSGALG00000042863	SMIM4
ENSGALG00000037455	PBRM1
ENSGALG00000001613	GNL3
ENSGALG00000025952	SNORD19
ENSGALG00000025646	SNORD19
ENSGALG00000025603	SNORD69
ENSGALG00000025665	SNORD19B
ENSGALG00000030874	SNORD19
ENSGALG00000001642	GLT8D1
ENSGALG00000001655	SPCS1
ENSGALG00000041428	NEK4
ENSGALG00000001697	ITIH3
ENSGALG00000001709	MUSTN1
ENSGALG00000032436	LOC693265
ENSGALG00000001720	ENSGALG00000001720
ENSGALG00000025447	MIR1719
ENSGALG00000001753	SFMBT1
ENSGALG00000044740	ENSGALG00000044740
ENSGALG00000046233	ENSGALG00000046233
ENSGALG00000042702	ENSGALG00000042702
ENSGALG00000046270	ENSGALG00000046270
ENSGALG00000001945	RFT1
ENSGALG00000044834	ENSGALG00000044834
ENSGALG00000046005	ENSGALG00000046005
ENSGALG00000002016	PRKCD
ENSGALG00000002099	PFKFB4
ENSGALG00000000785	HYAL1
ENSGALG00000002138	HYAL2
ENSGALG00000035227	ENSGALG00000035227
ENSGALG00000041338	TUSC2
ENSGALG00000038951	RASSF1
ENSGALG00000035883	ZMYND10
ENSGALG00000002131	NPRL2
ENSGALG00000026965	TMEM115
ENSGALG00000038242	CACNA2D2
ENSGALG00000041668	ENSGALG00000041668
ENSGALG00000017904	U6
ENSGALG00000045791	ENSGALG00000045791
ENSGALG00000039630	ENSGALG00000039630
ENSGALG00000002240	C12H3orf18
ENSGALG00000002253	HEMK1
ENSGALG00000002260	CISH
ENSGALG00000002283	MAPKAPK3
ENSGALG00000002335	DOCK3
ENSGALG00000027850	uc_338
ENSGALG00000002362	MANF
ENSGALG00000002372	ENSGALG00000002372
ENSGALG00000033301	DCAF1
ENSGALG00000026152	GBP4L
ENSGALG00000044131	ENSGALG00000044131
ENSGALG00000044920	ENSGALG00000044920
ENSGALG00000044596	ENSGALG00000044596
ENSGALG00000002486	RNF123
ENSGALG00000002500	GMPPB
ENSGALG00000029772	ENSGALG00000029772
ENSGALG00000002510	IP6K1
ENSGALG00000035777	FAM212A
ENSGALG00000036263	UBA7
ENSGALG00000025844	AMT
ENSGALG00000036089	NICN1
ENSGALG00000037784	DAG1
ENSGALG00000033303	AAREL
ENSGALG00000002722	MST1
ENSGALG00000002784	APEH
ENSGALG00000001849	BSN
ENSGALG00000002908	TRAIP
ENSGALG00000025477	MIR1678
ENSGALG00000035058	CAMKV
ENSGALG00000003103	MST1R
ENSGALG00000002919	MON1A
ENSGALG00000035578	RBM6
ENSGALG00000003203	ENSGALG00000003203
ENSGALG00000003243	RAD54L2
ENSGALG00000046133	ENSGALG00000046133
ENSGALG00000031001	ENSGALG00000031001
ENSGALG00000038941	BRK1
ENSGALG00000003720	FANCD2
ENSGALG00000003738	EMC3
ENSGALG00000035268	ENSGALG00000035268
ENSGALG00000003799	USP4
ENSGALG00000028204	GPX1
ENSGALG00000003806	RHOA
ENSGALG00000045829	ENSGALG00000045829
ENSGALG00000046134	ENSGALG00000046134
ENSGALG00000045047	ENSGALG00000045047
ENSGALG00000003832	TEX264
ENSGALG00000003839	GRM2
ENSGALG00000045878	HEATR8L3
ENSGALG00000003948	ALAS1
ENSGALG00000003977	TWF2
ENSGALG00000033277	PPM1M
ENSGALG00000025904	WDR82
ENSGALG00000018262	MIRLET7G
ENSGALG00000004018	GLYCTK
ENSGALG00000043149	ENSGALG00000043149
ENSGALG00000018263	MIR135A1
ENSGALG00000035860	ENSGALG00000035860
ENSGALG00000004297	DNAH1
ENSGALG00000021198	HAUS3L
ENSGALG00000004366	BAP1
ENSGALG00000004476	SEMA3G
ENSGALG00000042984	ACY1
ENSGALG00000045658	ABHD14A
ENSGALG00000038589	ABHD14B
ENSGALG00000027695	PCBP4
ENSGALG00000038624	GPR62
ENSGALG00000004517	PARP3
ENSGALG00000039288	RBM5
ENSGALG00000029621	SEMA3F
ENSGALG00000028697	GNAT1
ENSGALG00000035645	GNAI2
ENSGALG00000028871	SLC38A3
ENSGALG00000013722	SEMA3BL
ENSGALG00000013723	OASL
ENSGALG00000029000	HYAL3
ENSGALG00000004661	SHISA5
ENSGALG00000046146	ENSGALG00000046146
ENSGALG00000032839	ENSGALG00000032839
ENSGALG00000032100	ENSGALG00000032100
ENSGALG00000026719	ENSGALG00000026719
ENSGALG00000004670	ATRIP
ENSGALG00000004676	BTG1L
ENSGALG00000038192	ENSGALG00000038192
ENSGALG00000004684	IPPK
ENSGALG00000004687	CENPP
ENSGALG00000004695	ECM2
ENSGALG00000004722	ASPN
ENSGALG00000026080	OMD
ENSGALG00000026736	OGN
ENSGALG00000004750	NOL8
ENSGALG00000044083	ENSGALG00000044083
ENSGALG00000032910	ENSGALG00000032910
ENSGALG00000004813	IARS
ENSGALG00000025675	SNORA84
ENSGALG00000030908	ATP2B2
ENSGALG00000004879	SLC6A11
ENSGALG00000033629	ENSGALG00000033629
ENSGALG00000004921	SLC6A1
ENSGALG00000004930	HRH1
ENSGALG00000004932	ATG7
